id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,is-checks-13-themes-2-id,is-checks-13-themes-2-multiplier,is-checks-13-themes-2-name,is-checks-13-themes-3-id,is-checks-13-themes-3-multiplier,is-checks-13-themes-3-name,is-checks-13-themes-4-id,is-checks-13-themes-4-multiplier,is-checks-13-themes-4-name,is-checks-13-themes-5-id,is-checks-13-themes-5-multiplier,is-checks-13-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-4-date,is-checks-4-limit,is-checks-4-value,is-checks-12-competitions-0-id,is-checks-12-competitions-0-name,is-checks-13-effective,is-checks-13-multiplier,is-checks-13-pyramids-0-name,is-checks-13-pyramids-0-multiplier,is-checks-14-result,is-checks-14-name,is-checks-14-themes-0-id,is-checks-14-themes-0-multiplier,is-checks-14-themes-0-name,is-checks-14-themes-1-id,is-checks-14-themes-1-multiplier,is-checks-14-themes-1-name,is-checks-14-themes-2-id,is-checks-14-themes-2-multiplier,is-checks-14-themes-2-name,is-checks-14-themes-3-id,is-checks-14-themes-3-multiplier,is-checks-14-themes-3-name,is-checks-14-themes-4-id,is-checks-14-themes-4-multiplier,is-checks-14-themes-4-name,is-checks-14-themes-5-id,is-checks-14-themes-5-multiplier,is-checks-14-themes-5-name
Jj0Lka3A,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"reverse(ts_returns(mdl25_vrv421_91v, 5))",,2,2026-02-04T01:00:19-05:00,,2026-02-04T01:00:19-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-2934163,20000000,1029,959,0.627,-0.0284,0.5302,-9.1e-05,-0.27,-0.06,2014-01-01,-1913628.0,20000000.0,996.0,1017.0,0.1707,-0.0185,0.3352,-0.000217,-0.07,-0.22,-1965881.0,20000000.0,1029.0,959.0,0.627,-0.019,0.5439,-6.1e-05,-0.04,-0.22,LOW_SHARPE,FAIL,1.58,-0.27,LOW_FITNESS,FAIL,1.0,-0.06,LOW_TURNOVER,PASS,0.01,0.627,HIGH_TURNOVER,PASS,0.7,0.627,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.14,0.07,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.12,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,2023-10-24,0.1,0.499999,,,,,,,,,,,,,,,,,,,,,,,,,,
78qVr2e2,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(mdl25_21v, mdl25_01v)",,1,2026-02-04T00:59:46-05:00,,2026-02-04T00:59:46-05:00,,False,False,,,ace_tag,llm_test,confidence_0.74,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,7795162,20000000,1077,909,0.0208,0.0755,0.1047,0.007252,2.02,1.57,2014-01-01,7046172.0,20000000.0,1057.0,935.0,0.0169,0.0683,0.1031,0.008073,1.36,1.84,2719353.0,20000000.0,1077.0,909.0,0.0208,0.0264,0.043,0.00253,0.67,1.46,LOW_SHARPE,PASS,1.58,2.02,LOW_FITNESS,PASS,1.0,1.57,LOW_TURNOVER,PASS,0.01,0.0208,HIGH_TURNOVER,PASS,0.7,0.0208,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,1.05,0.92,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,PASS,1.66,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jj0Lk67A,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(mdl25_vrv421_81v, 63)",,1,2026-02-04T01:00:56-05:00,,2026-02-04T01:00:57-05:00,,False,False,,,ace_tag,llm_test,confidence_0.67,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,6327127,20000000,984,1020,0.2376,0.0613,0.0408,0.000516,2.37,1.2,2014-01-01,3854266.0,20000000.0,980.0,1033.0,0.0868,0.0373,0.0499,0.000861,0.83,1.52,3723052.0,20000000.0,984.0,1020.0,0.2376,0.0361,0.0289,0.000304,0.8,2.04,LOW_SHARPE,PASS,1.58,2.37,LOW_FITNESS,PASS,1.0,1.2,LOW_TURNOVER,PASS,0.01,0.2376,HIGH_TURNOVER,PASS,0.7,0.2376,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,1.23,1.22,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.47,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gJqz55A0,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(mdl25_vrv421_71v, mdl25_21v)",,1,2026-02-04T00:59:47-05:00,,2026-02-04T00:59:48-05:00,,False,False,,,ace_tag,llm_test,confidence_0.78,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,3811630,20000000,765,1217,0.0416,0.0369,0.1763,0.001775,0.54,0.29,2014-01-01,2825726.0,20000000.0,800.0,1188.0,0.0279,0.0274,0.1174,0.001965,0.22,0.47,1105471.0,20000000.0,765.0,1217.0,0.0416,0.0107,0.1339,0.000515,0.06,0.21,LOW_SHARPE,FAIL,1.58,0.54,LOW_FITNESS,FAIL,1.0,0.29,LOW_TURNOVER,PASS,0.01,0.0416,HIGH_TURNOVER,PASS,0.7,0.0416,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.28,0.36,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.26,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O0wvX0kg,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(subtract(mdl25_vrv421_81v, mdl25_vrv421_91v))",,2,2026-02-04T01:01:19-05:00,,2026-02-04T01:01:19-05:00,,False,False,,,ace_tag,llm_test,confidence_0.73,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-422714,20000000,1361,649,0.1156,-0.0041,0.3452,-7.1e-05,-0.06,-0.01,2014-01-01,597741.0,20000000.0,1328.0,689.0,0.037,0.0058,0.2876,0.000313,0.02,0.1,90608.0,20000000.0,1361.0,649.0,0.1156,0.0009,0.1688,1.5e-05,0.0,0.02,LOW_SHARPE,FAIL,1.58,-0.06,LOW_FITNESS,FAIL,1.0,-0.01,LOW_TURNOVER,PASS,0.01,0.1156,HIGH_TURNOVER,PASS,0.7,0.1156,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.03,-0.18,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.4,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,2018-03-21,0.1,0.495879,,,,,,,,,,,,,,,,,,,,,,,,,,
wpwVAdYl,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_av_diff(mdl25_01v, 252)",,1,2026-02-04T01:00:29-05:00,,2026-02-04T01:00:30-05:00,,False,False,,,ace_tag,llm_test,confidence_0.61,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1364974,20000000,1033,1030,0.0469,-0.0132,0.1538,-0.000564,-0.39,-0.13,2014-01-01,262539.0,20000000.0,1053.0,1016.0,0.0377,0.0025,0.0978,0.000135,0.01,0.07,-1274270.0,20000000.0,1033.0,1030.0,0.0469,-0.0123,0.1505,-0.000526,-0.22,-0.69,LOW_SHARPE,FAIL,1.58,-0.39,LOW_FITNESS,FAIL,1.0,-0.13,LOW_TURNOVER,PASS,0.01,0.0469,HIGH_TURNOVER,PASS,0.7,0.0469,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.2,-0.16,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.49,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ak239v29,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_std_dev(mdl25_vrv421_91v, 126)",,1,2026-02-04T01:02:38-05:00,,2026-02-04T01:02:39-05:00,,False,False,,,ace_tag,llm_test,confidence_0.64,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2143053,20000000,500,1530,0.0385,0.0208,0.3903,0.001079,0.13,0.05,2014-01-01,-5724521.0,20000000.0,682.0,1353.0,0.0312,-0.0555,0.6597,-0.00356,-0.27,-0.41,-1284564.0,20000000.0,500.0,1530.0,0.0385,-0.0124,0.3148,-0.000647,-0.03,-0.09,LOW_SHARPE,FAIL,1.58,0.13,LOW_FITNESS,FAIL,1.0,0.05,LOW_TURNOVER,PASS,0.01,0.0385,HIGH_TURNOVER,PASS,0.7,0.0385,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.07,-0.07,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.58,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,2023-12-28,0.1,0.499339,,,,,,,,,,,,,,,,,,,,,,,,,,
6XPbLbXp,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_delta(mdl25_vrv421_71v, 252)",,1,2026-02-04T01:02:48-05:00,,2026-02-04T01:02:49-05:00,,False,False,,,ace_tag,llm_test,confidence_0.69,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,554347,20000000,963,990,0.0619,0.0054,0.2376,0.000174,0.07,0.01,2014-01-01,465762.0,20000000.0,961.0,998.0,0.0369,0.0045,0.2206,0.000245,0.01,0.07,69310.0,20000000.0,963.0,990.0,0.0619,0.0007,0.2235,2.2e-05,0.0,0.01,LOW_SHARPE,FAIL,1.58,0.07,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,0.0619,HIGH_TURNOVER,PASS,0.7,0.0619,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.04,0.0,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.31,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,2023-10-24,0.1,0.49998,,,,,,,,,,,,,,,,,,,,,,,,,,
e78JZRO6,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"add(ts_ir(mdl25_vrv421_91v, 126), zscore(mdl25_21v))",,3,2026-02-04T01:02:41-05:00,,2026-02-04T01:02:41-05:00,,False,False,,,ace_tag,llm_test,confidence_0.72,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2745178,20000000,825,1120,0.0688,0.0266,0.2038,0.000773,0.49,0.23,2014-01-01,2312037.0,20000000.0,849.0,1104.0,0.041,0.0224,0.2601,0.001093,0.19,0.46,2398245.0,20000000.0,825.0,1120.0,0.0688,0.0232,0.0821,0.000675,0.26,0.61,LOW_SHARPE,FAIL,1.58,0.49,LOW_FITNESS,FAIL,1.0,0.23,LOW_TURNOVER,PASS,0.01,0.0688,HIGH_TURNOVER,PASS,0.7,0.0688,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.25,0.44,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.52,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,2020-04-09,0.1,0.49854,,,,,,,,,,,,,,,,,,,,,,,,,,
VkwobJ2b,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"subtract(mdl25_vrv421_81v, mdl25_vrv421_71v)",,1,2026-02-04T01:02:39-05:00,,2026-02-04T01:02:40-05:00,,False,False,,,ace_tag,llm_test,confidence_0.68,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-6079173,20000000,1100,910,0.2093,-0.0589,0.6416,-0.000563,-0.56,-0.3,2014-01-01,-4524622.0,20000000.0,1085.0,933.0,0.0564,-0.0438,0.523,-0.001554,-0.28,-0.48,-4176518.0,20000000.0,1100.0,910.0,0.2093,-0.0405,0.4335,-0.000387,-0.22,-0.5,LOW_SHARPE,FAIL,1.58,-0.56,LOW_FITNESS,FAIL,1.0,-0.3,LOW_TURNOVER,PASS,0.01,0.2093,HIGH_TURNOVER,PASS,0.7,0.2093,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.29,-0.41,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.28,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,2023-10-24,0.1,0.499952,,,,,,,,,,,,,,,,,,,,,,,,,,
Vkwobo9M,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_returns(mdl25_21v, 63)",,1,2026-02-04T01:02:49-05:00,,2026-02-04T01:02:50-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2826038,20000000,713,1242,0.0918,0.0274,0.1398,0.000597,0.47,0.22,2014-01-01,826426.0,20000000.0,727.0,1237.0,0.051,0.008,0.2216,0.000314,0.04,0.14,2675911.0,20000000.0,713.0,1242.0,0.0918,0.0259,0.1537,0.000565,0.23,0.51,LOW_SHARPE,FAIL,1.58,0.47,LOW_FITNESS,FAIL,1.0,0.22,LOW_TURNOVER,PASS,0.01,0.0918,HIGH_TURNOVER,PASS,0.7,0.0918,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.24,0.52,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.12,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpwVkg51,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"add(zscore(mdl25_vrv421_71v), zscore(mdl25_vrv421_91v))",,3,2026-02-04T01:02:40-05:00,,2026-02-04T01:02:40-05:00,,False,False,,,ace_tag,llm_test,confidence_0.74,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,6698760,20000000,956,1054,0.1396,0.0649,0.1121,0.00093,0.93,0.63,2014-01-01,3932619.0,20000000.0,961.0,1057.0,0.0448,0.0381,0.1355,0.0017,0.33,0.59,2963055.0,20000000.0,956.0,1054.0,0.1396,0.0287,0.109,0.000411,0.26,0.58,LOW_SHARPE,FAIL,1.58,0.93,LOW_FITNESS,FAIL,1.0,0.63,LOW_TURNOVER,PASS,0.01,0.1396,HIGH_TURNOVER,PASS,0.7,0.1396,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.48,0.64,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.81,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.4,EUR/D1/MODEL,1.4,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,2023-10-24,0.1,0.499978,,,,,,,,,,,,,,,,,,,,,,,,,,
